Date,actual_price,predicted_price
2024-09-27,567.3599853515625,567.244203577473
2024-09-30,572.4400024414062,567.7557829182479
2024-10-01,576.469970703125,572.6422662934347
2024-10-02,572.8099975585938,576.1478773650306
2024-10-03,582.77001953125,573.0108898893377
2024-10-04,595.9400024414062,582.1447403954517
2024-10-07,584.780029296875,594.3482447034476
2024-10-08,592.8900146484375,583.3252260170702
2024-10-09,590.510009765625,592.352579155995
2024-10-10,583.8300170898438,592.0848705695244
2024-10-11,589.9500122070312,584.9184596106134
2024-10-14,590.4199829101562,590.9468345013884
2024-10-15,586.27001953125,591.5014964887378
2024-10-16,576.7899780273438,586.9328452188056
2024-10-17,576.9299926757812,578.1497505432926
2024-10-18,576.469970703125,579.0712464323005
2024-10-21,575.1599731445312,578.7956124244374
2024-10-22,582.010009765625,576.7250929721558
2024-10-23,563.6900024414062,582.3902870253951
2024-10-24,567.780029296875,564.8710584024084
2024-10-25,573.25,568.9869143608084
2024-10-28,578.1599731445312,575.8490506708622
2024-10-29,593.280029296875,579.2767169529034
2024-10-30,591.7999877929688,592.9112718018587
2024-10-31,567.5800170898438,591.7231962339029
2024-11-01,567.1599731445312,566.7159547080701
2024-11-04,560.6799926757812,568.0906349456709
2024-11-05,572.4299926757812,563.7863678144931
2024-11-06,572.0499877929688,573.7609256001888
2024-11-07,591.7000122070312,572.2685485137554
2024-11-08,589.3400268554688,589.0537431826633
2024-11-11,583.1699829101562,589.844175342645
2024-11-12,584.8200073242188,582.8122019389812
2024-11-13,580.0,585.1024964654061
2024-11-14,577.1599731445312,581.1934494972229
2024-11-15,554.0800170898438,578.2017856017774
2024-11-18,554.4000244140625,556.5589953805684
2024-11-19,561.0900268554688,557.1720218925475
2024-11-20,565.52001953125,562.3061688981397
2024-11-21,563.0900268554688,565.6424456066452
2024-11-22,559.1400146484375,563.6034031540621
2024-11-25,565.1099853515625,560.7290623127483
2024-11-26,573.5399780273438,566.1462146991107
2024-11-27,569.2000122070312,573.3738357846014
2024-11-29,574.3200073242188,569.6967708217344
2024-12-02,592.8300170898438,574.3058009861088
2024-12-03,613.6500244140625,592.4575817358418
2024-12-04,613.780029296875,610.9230349528661
2024-12-05,608.9299926757812,610.5870386721508
2024-12-06,623.77001953125,606.5556790035444
2024-12-09,613.5700073242188,621.6083981433185
2024-12-10,619.3200073242188,612.1530398169889
2024-12-11,632.6799926757812,617.8148616565086
2024-12-12,630.7899780273438,632.4166213829012
2024-12-13,620.3499755859375,630.3900855656684
2024-12-16,624.239990234375,619.9649841817736
2024-12-17,619.4400024414062,625.3271219751041
2024-12-18,597.1900024414062,621.1654918834029
2024-12-19,595.5700073242188,600.2511980658746
2024-12-20,585.25,600.2271578550863
2024-12-23,599.8499755859375,590.3208920657635
2024-12-24,607.75,600.5257232510194
2024-12-26,603.3499755859375,609.1202363669872
2024-12-27,599.8099975585938,604.369655204282
2024-12-30,591.239990234375,600.8176882619373
2024-12-31,585.510009765625,592.2437144161377
2025-01-02,599.239990234375,587.4778313285497
2025-01-03,604.6300048828125,600.2072197756497
2025-01-06,630.2000122070312,604.2092163600319
2025-01-07,617.8900146484375,627.7239444014631
2025-01-08,610.719970703125,616.9758423600433
2025-01-10,615.8599853515625,609.7330101391271
2025-01-13,608.3300170898438,614.9432735792288
2025-01-14,594.25,608.7857964226496
2025-01-15,617.1199951171875,596.0261743366718
2025-01-16,611.2999877929688,617.9130412992672
2025-01-17,612.77001953125,613.2117285585118
2025-01-21,616.4600219726562,613.2683521596482
2025-01-22,623.5,618.2712748243284
2025-01-23,636.4500122070312,624.6114858388901
2025-01-24,647.489990234375,636.2112469448548
2025-01-27,659.8800048828125,646.1260990944575
2025-01-28,674.3300170898438,653.9806898729585
2025-01-29,676.489990234375,668.2985449418702
2025-01-30,687.0,672.31235442053
2025-01-31,689.1799926757812,681.8433691263199
2025-02-03,697.4600219726562,686.6199912343291
2025-02-04,704.1900024414062,693.0009830345625
2025-02-05,704.8699951171875,701.576260099886
2025-02-06,711.989990234375,702.4788793306288
2025-02-07,714.52001953125,709.8621534043341
2025-02-10,717.4000244140625,713.6932022774708
2025-02-11,719.7999877929688,716.9032343933795
2025-02-12,725.3800048828125,719.0222774518297
2025-02-13,728.5599975585938,723.8919076318707
2025-02-14,736.6699829101562,727.0629013826947
2025-02-18,716.3699951171875,734.4702322003941
2025-02-19,703.77001953125,714.717117636741
2025-02-20,694.8400268554688,704.0665916227154
2025-02-21,683.5499877929688,697.2054427441253
2025-02-24,668.1300048828125,687.542044335838
2025-02-25,657.5,673.721165920826
2025-02-26,673.7000122070312,662.9812777042389
2025-02-27,658.239990234375,674.3775183323596
2025-02-28,668.2000122070312,662.245405709924
2025-03-03,655.0499877929688,669.0481855547405
2025-03-04,640.0,658.8340563009333
2025-03-05,656.469970703125,644.3828582763672
2025-03-06,627.9299926757812,656.2102346619649
2025-03-07,625.6599731445312,632.028907601707
2025-03-10,597.989990234375,628.2907915392789
2025-03-11,605.7100219726562,602.4895601491444
2025-03-12,619.5599975585938,607.4075189717478
2025-03-13,590.6400146484375,622.5368901803013
2025-03-14,607.5999755859375,596.0772688211437
2025-03-17,604.9000244140625,608.9486512595904
2025-03-18,582.3599853515625,609.7632469471137
2025-03-19,584.0599975585938,586.805122120626
2025-03-20,586.0,586.7946038799419
2025-03-21,596.25,587.8695733547211
2025-03-24,618.8499755859375,595.5048125982285
2025-03-25,626.3099975585938,619.3409326776891
2025-03-26,610.97998046875,626.9988288924069
2025-03-27,602.5800170898438,611.0775058500585
2025-03-28,576.739990234375,603.2395889421605
2025-03-31,576.3599853515625,580.2815826388542
2025-04-01,586.0,578.2643501417624
2025-04-02,583.9299926757812,585.3582619428635
2025-04-03,531.6199951171875,582.5210191033184
2025-04-04,504.7300109863281,532.4597011727456
2025-04-07,516.25,504.76821798765377
2025-04-08,510.4500122070313,513.03641051054
2025-04-09,585.77001953125,513.6611477844928
2025-04-10,546.2899780273438,579.5932402655308
2025-04-11,543.5700073242188,550.4607052031497
2025-04-14,531.47998046875,539.6262028728997
2025-04-15,521.52001953125,537.0985103449784
2025-04-16,502.30999755859375,525.6682526806835
2025-04-17,501.4800109863281,506.7856696197414
2025-04-21,484.6600036621094,505.7894493999447
2025-04-22,500.2799987792969,489.08714550025616
2025-04-23,520.27001953125,501.49828431785863
2025-04-24,533.1500244140625,523.0481270533637
2025-04-25,547.27001953125,532.5338129923693
2025-04-28,549.739990234375,547.4489067069953
2025-04-29,554.4400024414062,549.3318437744165
2025-04-30,549.0,552.9485492855201
2025-05-01,572.2100219726562,546.3713654279709
2025-05-02,597.02001953125,569.4762254767884
2025-05-05,599.27001953125,595.5715965119016
2025-05-06,587.3099975585938,596.2627064732078
2025-05-07,596.8099975585938,584.6008869766556
2025-05-08,598.010009765625,594.2687231650598
2025-05-09,592.489990234375,597.903718838148
2025-05-12,639.4299926757812,592.4623384676961
2025-05-13,656.030029296875,641.1174837562867
2025-05-14,659.3599853515625,658.4815956781385
2025-05-15,643.8800048828125,656.6694445254107
2025-05-16,640.3400268554688,640.4709426716727
2025-05-19,640.4299926757812,637.028484458322
2025-05-20,637.0999755859375,638.8296063278358
2025-05-21,635.5,636.6245396319428
2025-05-22,636.5700073242188,634.5378418266773
2025-05-23,627.0599975585938,635.6069121065193
2025-05-27,642.3200073242188,626.6685993495921
2025-05-28,643.5800170898438,641.9567185312808
2025-05-29,645.0499877929688,644.1003369898681
2025-05-30,647.489990234375,644.9700929001192
2025-06-02,670.9000244140625,647.48887102546
2025-06-03,666.8499755859375,667.7402327520176
2025-06-04,687.9500122070312,665.9737848721852
2025-06-05,684.6199951171875,684.6015425922378
2025-06-06,697.7100219726562,684.7867306053668
2025-06-09,694.0599975585938,696.196056047087
2025-06-10,702.4000244140625,694.423715561541
2025-06-11,694.1400146484375,701.4643962534901
2025-06-12,693.3599853515625,694.3904099088104
2025-06-13,682.8699951171875,693.8826952633099
2025-06-16,702.1199951171875,684.3671043014765
2025-06-17,697.22998046875,703.0457922537316
2025-06-18,695.77001953125,698.6579183416907
2025-06-20,682.3499755859375,696.5356594384066
2025-06-23,698.530029296875,684.4585347255634
2025-06-24,712.2000122070312,698.2018155919941
2025-06-25,708.6799926757812,713.3627294501275
2025-06-26,726.0900268554688,708.6001156648308
2025-06-27,733.6300048828125,725.355247230771
2025-06-30,738.0900268554688,733.5873703208708
2025-07-01,719.219970703125,736.4275089433868
2025-07-02,713.5700073242188,718.9256331730576
2025-07-03,719.010009765625,715.1937122702366
2025-07-07,718.3499755859375,722.2770339885028
2025-07-08,720.6699829101562,720.1117236671125
2025-07-09,732.780029296875,721.9973869211608
2025-07-10,727.239990234375,733.2648450330016
2025-07-11,717.510009765625,727.0223888903274
2025-07-14,720.9199829101562,717.826313974394
2025-07-15,710.3900146484375,722.0776854860524
2025-07-16,702.9099731445312,713.0948563895072
2025-07-17,701.4099731445312,705.9707784055499
2025-07-18,704.280029296875,704.4584772838207
2025-07-21,712.969970703125,706.0720855266263
2025-07-22,704.8099975585938,713.4687075362308
2025-07-23,713.5800170898438,706.4886311222581
2025-07-24,714.7999877929688,714.4031946450923
2025-07-25,712.6799926757812,716.5576309380776
2025-07-28,717.6300048828125,713.7218335569123
2025-07-29,700.0,718.6544441352453
2025-07-30,695.2100219726562,701.7440319061279
2025-07-31,773.4400024414062,698.0216559416585
2025-08-01,750.010009765625,779.9719066063117
2025-08-04,776.3699951171875,756.3637112777214
2025-08-05,763.4600219726562,773.2667300556568
2025-08-06,771.989990234375,768.8428987264124
2025-08-07,761.8300170898438,770.5203890616831
2025-08-08,769.2999877929688,763.5024161058318
2025-08-11,765.8699951171875,769.233087022174
2025-08-12,790.0,767.3185421636736
2025-08-13,780.0800170898438,788.9246588945389
2025-08-14,782.1300048828125,779.6183079141556
2025-08-15,785.22998046875,780.6693981180797
2025-08-18,767.3699951171875,786.0550299939932
2025-08-19,751.47998046875,767.3333125867794
2025-08-20,747.719970703125,754.0109801159124
2025-08-21,739.0999755859375,750.7245388951851
2025-08-22,754.7899780273438,742.4468302336463
2025-08-25,753.2999877929688,755.0254503932592
2025-08-26,754.0999755859375,754.3414025257152
2025-08-27,747.3800048828125,754.5365991093422
2025-08-28,751.1099853515625,749.2842246108485
2025-08-29,738.7000122070312,751.7792915273312
2025-09-02,735.1099853515625,740.2432620184336
2025-09-03,737.0499877929688,735.2267110944376
2025-09-04,748.6500244140625,738.0405575707409
2025-09-05,752.4500122070312,749.2313731025497
2025-09-08,752.2999877929688,752.4340906289617
2025-09-09,765.7000122070312,752.2393184969733
2025-09-10,751.97998046875,765.5690731206523
2025-09-11,750.9000244140625,753.1585169796017
2025-09-12,755.5900268554688,752.4402962589375
2025-09-15,764.7000122070312,757.4495911722697
2025-09-16,779.0,764.1300384013266
2025-09-17,775.719970703125,777.3865802288055
2025-09-18,780.25,774.3522021667159
2025-09-19,778.3800048828125,779.1563990861177
2025-09-22,765.1599731445312,778.1708095406284
2025-09-23,755.4000244140625,766.2282735831104
2025-09-24,760.6599731445312,758.7877317569801
2025-09-25,748.9099731445312,763.7335856496939
2025-09-26,743.75,751.6363149595127
2025-09-29,743.4000244140625,746.5110205113888
2025-09-30,734.3800048828125,746.6366995682329
2025-10-01,717.3400268554688,737.4664885344682
2025-10-02,727.0499877929688,719.9117627105297
2025-10-03,710.5599975585938,728.6495898455032
2025-10-06,715.6599731445312,714.3058376565023
2025-10-07,713.0800170898438,716.6821973083279
2025-10-08,717.8400268554688,715.3940439492726
2025-10-09,733.510009765625,718.923982574961
2025-10-10,705.2999877929688,733.2500033361866
2025-10-13,715.7000122070312,706.2754643509834
2025-10-14,708.6500244140625,716.2243771880894
2025-10-15,717.5499877929688,712.1805995071336
2025-10-16,712.0700073242188,718.7824282913352
2025-10-17,716.9199829101562,714.0760181442602
2025-10-20,732.1699829101562,717.2176523566814
2025-10-21,733.27001953125,732.1546213725815
2025-10-22,733.4099731445312,733.5006139649777
2025-10-23,734.0,732.7250521505339
2025-10-24,738.3599853515625,734.5340101718903
2025-10-27,750.8200073242188,738.7139112354635
2025-10-28,751.4400024414062,751.3512178353631
2025-10-29,751.6699829101562,750.9247461683699
2025-10-30,666.469970703125,750.2678723266617
2025-10-31,648.3499755859375,663.3364859051071
2025-11-03,637.7100219726562,646.5633552031941
2025-11-04,627.3200073242188,642.1959427221518
2025-11-05,635.9500122070312,632.3001394138046
2025-11-06,618.9400024414062,637.914051647931
2025-11-07,621.7100219726562,623.511031512171
2025-11-10,631.760009765625,624.2123939015728
2025-11-11,627.0800170898438,633.588275670656
2025-11-12,609.010009765625,628.6513411950145
2025-11-13,609.8900146484375,612.819603830867
2025-11-14,609.4600219726562,613.0032964130951
2025-11-17,602.010009765625,611.0028147180783
2025-11-18,597.6900024414062,604.0990225522837
2025-11-19,590.3200073242188,598.7380928916828
2025-11-20,589.1500244140625,591.6781093861282
2025-11-21,594.25,591.9891593142675
2025-11-24,613.0499877929688,595.4265127182007
2025-11-25,636.219970703125,612.0989814411223
2025-11-26,633.6099853515625,635.0794766176405
2025-11-28,647.9500122070312,633.3770818245612
2025-12-01,640.8699951171875,646.3097855437736
2025-12-02,647.0999755859375,641.4070706445782
2025-12-03,639.5999755859375,645.3573369981677
2025-12-04,661.530029296875,639.4024215296813
2025-12-05,673.4199829101562,662.0121825455572
2025-12-08,666.7999877929688,673.3777968643881
2025-12-09,656.9600219726562,664.9885980937688
2025-12-10,650.1300048828125,656.3858893011711
2025-12-11,652.7100219726562,650.9338508141809
2025-12-12,644.22998046875,652.6439231439035
2025-12-15,647.510009765625,641.9996455934306
2025-12-16,657.1500244140625,646.856796090884
2025-12-17,649.5,655.7901483447786
2025-12-18,664.4500122070312,649.8240296244621
2025-12-19,658.77001953125,664.0867218993917
2025-12-22,661.5,660.0083043179475
2025-12-23,664.9400024414062,660.8860592544079
2025-12-24,667.5499877929688,666.225475790452
2025-12-26,663.2899780273438,668.1985497952119
2025-12-29,658.6900024414062,664.2457010703583
2025-12-30,665.9500122070312,659.3202982723233
2025-12-31,660.0900268554688,665.7674211230187
2026-01-02,650.4099731445312,660.7019901441163
2026-01-05,658.7899780273438,651.292475499431
2026-01-06,660.6199951171875,658.8865747061936
2026-01-07,648.6900024414062,661.0754969181726
2026-01-08,646.0599975585938,649.5788320169522
2026-01-09,653.0599975585938,647.3587243245638
2026-01-12,641.969970703125,653.9557490744482
2026-01-13,631.0900268554688,643.5183775922342
2026-01-14,615.52001953125,633.4586246497056
2026-01-15,620.7999877929688,619.4884711189661
2026-01-16,620.25,623.5217482985317
2026-01-20,604.1199951171875,622.6709291338921
2026-01-21,612.9600219726562,606.1561957290105
2026-01-22,647.6300048828125,613.769351149007
2026-01-23,658.760009765625,647.2643304445592
2026-01-26,672.3599853515625,656.7534817445849
2026-01-27,672.969970703125,669.1802929664991
2026-01-28,668.72998046875,672.3455450812617
2026-01-29,738.3099975585938,667.0001218067191
2026-01-30,716.5,739.6228055862885
2026-02-02,706.4099731445312,720.4300439357758
2026-02-03,691.7000122070312,701.6814620015575
2026-02-04,668.989990234375,691.1872117071252
2026-02-05,670.2100219726562,671.516863327095
2026-02-06,661.4600219726562,672.3128652308369
2026-02-09,677.219970703125,664.6428901895197
2026-02-10,670.719970703125,677.2002319952444
2026-02-11,668.6900024414062,673.21859730297
2026-02-12,649.8099975585938,670.692100775399
2026-02-13,639.77001953125,653.8675298299931
2026-02-17,639.2899780273438,644.416557841294
2026-02-18,643.219970703125,642.8336344585769
2026-02-19,644.780029296875,644.1076695443189
2026-02-20,655.6599731445312,644.5776854244323
2026-02-23,637.25,653.9200364753997
2026-02-24,639.2999877929688,638.0635971426964
2026-02-25,653.6900024414062,639.6009430470222
2026-02-26,657.010009765625,654.6574527478588
2026-02-27,648.1799926757812,655.9977801601635
2026-03-02,653.5599975585938,646.48888166908
2026-03-03,655.0800170898438,650.4573707839518
2026-03-04,667.72998046875,653.2097227085469
2026-03-05,660.5700073242188,665.2422536516679
2026-03-06,644.8599853515625,658.9070082068829
2026-03-09,647.3900146484375,644.1504832226274
2026-03-10,654.0700073242188,646.3342619657051
2026-03-11,654.8599853515625,654.488634809175
2026-03-12,638.1799926757812,655.0926202245173
2026-03-13,613.7100219726562,639.4853976362137
2026-03-16,627.4500122070312,616.3377073835363
2026-03-17,622.6599731445312,630.3026533801021
2026-03-18,615.6799926757812,625.6691297663783
2026-03-19,606.7000122070312,618.0956348894761
2026-03-20,593.6599731445312,609.9003614831163
2026-03-23,604.0599975585938,597.5405634602794
2026-03-24,592.9199829101562,606.6905069006461
2026-03-25,594.8900146484375,595.836021758907
2026-03-26,547.5399780273438,597.5166168645083
2026-03-27,525.719970703125,551.9520288485
2026-03-30,536.3800048828125,532.0596137996181
2026-03-31,572.1300048828125,540.2095879617264
2026-04-01,579.22998046875,571.5293050982946
2026-04-02,574.4600219726562,580.0580232054926
2026-04-06,573.02001953125,573.4174334282252
2026-04-07,575.0499877929688,575.2383643548819
2026-04-08,612.4199829101562,577.3529687332993
2026-04-09,628.3900146484375,614.0141452249081
2026-04-10,629.8599853515625,629.3660160900181
2026-04-13,634.530029296875,627.1396499551192
2026-04-14,662.489990234375,632.5559276694548
2026-04-15,671.5800170898438,659.6222909354692
2026-04-16,676.8699951171875,668.7526683946198
2026-04-17,688.5499877929688,672.6933208558257
2026-04-20,670.9099731445312,684.4043357421797
2026-04-21,668.8400268554688,667.6640775436063
2026-04-22,674.719970703125,666.9499412469122
2026-04-23,659.1500244140625,675.7226470893365
2026-04-24,675.030029296875,659.2601890962396
2026-04-27,678.6199951171875,672.6365340719931
2026-04-28,671.3400268554688,678.3698186475158
2026-04-29,669.1199951171875,670.5805824774689
2026-04-30,611.9099731445312,669.6442127952469
2026-05-01,608.75,612.3936737813856
2026-05-04,610.4099731445312,609.2092144489288
2026-05-05,604.9600219726562,612.2909154171721
2026-05-06,612.8800048828125,607.5278868082023
2026-05-07,616.8099975585938,612.6752514584441
2026-05-08,609.6300048828125,617.3469098332134
2026-05-11,598.8599853515625,611.1318039954785
2026-05-12,603.0,601.3444173753524
2026-05-13,616.6300048828125,604.129860162735
2026-05-14,618.4299926757812,615.622026092773
2026-05-15,614.22998046875,617.2561077149658
2026-05-18,611.2100219726562,613.3211866137281
2026-05-19,602.6099853515625,611.0105260562705
2026-05-20,605.0599975585938,603.6914869939646
2026-05-21,607.3800048828125,605.8171332829443
2026-05-22,610.260009765625,607.256879604065
2026-05-26,612.3400268554688,609.8164611721586
2026-05-27,635.260009765625,612.0973495937251
2026-05-28,635.2899780273438,633.194352711871
2026-05-29,632.510009765625,633.7559790432533
2026-06-01,600.469970703125,630.6140498881869
