Date,actual_price,predicted_price
2025-08-11,182.67999267578125,186.32739087217215
2025-08-12,186.97000122070312,182.49624795458294
2025-08-13,184.3699951171875,187.9006600857938
2025-08-14,181.0200042724609,184.9020754351368
2025-08-15,177.1699981689453,181.4329235293571
2025-08-18,174.02999877929688,177.1653622609856
2025-08-19,157.75,173.98117308591281
2025-08-20,156.00999450683594,156.92251190543175
2025-08-21,156.17999267578125,156.16868988074384
2025-08-22,158.74000549316406,155.63182909079114
2025-08-25,157.1699981689453,160.84249580506366
2025-08-26,160.8699951171875,157.9843075824283
2025-08-27,156.72000122070312,161.43436087206646
2025-08-28,158.1199951171875,155.64806590675835
2025-08-29,156.7100067138672,157.74251758787432
2025-09-02,157.08999633789062,155.59105357263797
2025-09-03,154.89999389648438,156.99616677443373
2025-09-04,156.13999938964844,154.21792381709201
2025-09-05,153.11000061035156,156.1160067964538
2025-09-08,156.10000610351562,152.7478600118029
2025-09-09,162.36000061035156,156.3916396255081
2025-09-10,166.74000549316406,162.82273565466312
2025-09-11,164.36000061035156,166.46103239332479
2025-09-12,171.42999267578125,163.3628419028446
2025-09-15,171.2100067138672,171.4095055380276
2025-09-16,170.25999450683594,170.92290173000765
2025-09-17,168.3300018310547,170.1328161805177
2025-09-18,176.97000122070312,167.98355370979152
2025-09-19,182.38999938964844,178.1862548006029
2025-09-22,179.3300018310547,182.87949014380683
2025-09-23,182.5500030517578,179.07177935932668
2025-09-24,179.55999755859375,182.56732533007016
2025-09-25,179.1199951171875,179.57750702834164
2025-09-26,177.57000732421875,179.74866329386714
2025-09-29,178.86000061035156,177.72209936411673
2025-09-30,182.4199981689453,179.22065841082622
2025-10-01,184.9499969482422,182.85957501447047
2025-10-02,187.0500030517578,184.8988020547731
2025-10-03,173.07000732421875,186.6619269546136
2025-10-06,179.52999877929688,171.405433027634
2025-10-07,182.1699981689453,180.0210594918717
2025-10-08,183.55999755859372,182.87586660629313
2025-10-09,185.47000122070312,184.76889367403052
2025-10-10,175.44000244140625,185.90666872550355
2025-10-13,177.2100067138672,174.57041599017248
2025-10-14,179.74000549316406,177.5471207245755
2025-10-15,179.6199951171875,180.37177110457014
2025-10-16,178.1199951171875,180.39961958196363
2025-10-17,178.14999389648438,178.37878972297767
2025-10-20,181.58999633789065,178.23706614672847
2025-10-21,181.50999450683597,181.74304214407314
2025-10-22,175.49000549316406,181.09489730183853
2025-10-23,180.47999572753903,174.90545776683211
2025-10-24,184.6300048828125,180.92199767020062
2025-10-27,189.17999267578125,184.78922241393593
2025-10-28,189.6000061035156,189.5670528667324
2025-10-29,198.80999755859372,189.1774488789906
2025-10-30,194.5500030517578,199.1132153402286
2025-10-31,200.47000122070312,193.8368902809816
2025-11-03,207.17999267578125,201.0240259216189
2025-11-04,190.7400054931641,207.92386510365031
2025-11-05,187.8999938964844,189.99451806305663
