Date,actual_price,predicted_price
2024-09-27,172.69000244140625,177.41409740288145
2024-09-30,172.5,172.92616793012712
2024-10-01,167.47000122070312,172.54842728376389
2024-10-02,170.66000366210938,167.90038469866704
2024-10-03,171.88999938964844,170.72827899125696
2024-10-04,176.63999938964844,172.37104339905636
2024-10-07,175.0800018310547,176.95735137829797
2024-10-08,180.72999572753903,175.37267814465486
2024-10-09,185.9499969482422,180.06759332613453
2024-10-10,185.69000244140625,184.69541311534886
2024-10-11,181.47999572753903,184.39285654389096
2024-10-14,182.30999755859372,181.12175664314597
2024-10-15,175.97999572753906,181.98067672336035
2024-10-16,176.82000732421875,176.67572505215503
2024-10-17,181.52999877929688,177.2290794708897
2024-10-18,179.88999938964844,181.89963268150677
2024-10-21,179.99000549316406,180.69202589716588
2024-10-22,179.3800048828125,180.53294028031814
2024-10-23,173.50999450683594,179.84514449432027
2024-10-24,171.35000610351562,174.16617382356344
2024-10-25,173.0,171.57363556227938
2024-10-28,172.02000427246094,173.08781361579895
2024-10-29,179.24000549316406,172.618093424393
2024-10-30,176.63999938964844,179.21998454509412
2024-10-31,169.77000427246094,177.06284759375376
2024-11-01,168.9199981689453,170.76066228260242
2024-11-04,168.5500030517578,169.21111636323076
2024-11-05,173.89999389648438,169.21012947562485
2024-11-06,179.5500030517578,174.4827073727174
2024-11-07,183.80999755859372,180.02831887223692
2024-11-08,183.63999938964844,183.0900724679486
2024-11-11,178.91000366210938,182.75271119889476
2024-11-12,176.22000122070312,179.19347058041967
2024-11-13,173.5800018310547,176.52626316521128
2024-11-14,170.3800048828125,173.87888211565587
2024-11-15,164.83999633789062,170.77830122658634
2024-11-18,165.6699981689453,165.2415338140927
2024-11-19,165.35000610351562,165.80014673327605
2024-11-20,163.25,165.79272093022882
2024-11-21,163.94000244140625,163.89711439609528
2024-11-22,164.22999572753906,164.26547441490402
2024-11-25,164.82000732421875,164.46533975346574
2024-11-26,164.74000549316406,164.93785648392804
2024-11-27,159.6699981689453,164.75245632689985
2024-11-29,162.0800018310547,159.965084550573
2024-12-02,166.50999450683594,161.9845345867816
2024-12-03,168.14999389648438,166.60755498683466
2024-12-04,170.55999755859375,167.90997457183403
2024-12-05,170.47000122070312,170.1670548304537
2024-12-06,179.52999877929688,169.89673882729585
2024-12-09,178.94000244140625,178.01639963761954
2024-12-10,171.80999755859375,178.04181561317455
2024-12-11,183.1999969482422,172.5635268235419
2024-12-12,180.66000366210935,182.22123214444764
2024-12-13,224.8000030517578,181.65401392805867
2024-12-16,250.0,223.8456236232896
2024-12-17,240.22999572753903,246.90797924995422
2024-12-18,223.6199951171875,235.57602010003663
2024-12-19,218.32000732421875,225.70952292648144
2024-12-20,220.7899932861328,220.60009926815837
2024-12-23,232.3500061035156,222.5773729865632
2024-12-24,239.67999267578125,233.05996839480937
2024-12-26,245.3600006103516,239.9331413191685
2024-12-27,241.75,243.9556445611352
2024-12-30,235.5800018310547,241.46492397785187
2024-12-31,231.83999633789065,236.86986893225912
2025-01-02,231.97999572753903,232.99844900208703
2025-01-03,232.5500030517578,232.65666562503063
2025-01-06,236.41000366210935,233.2187992124109
2025-01-07,228.63999938964844,236.9209481914513
2025-01-08,229.30999755859372,230.35317601700262
2025-01-10,224.30999755859372,230.0593834248866
2025-01-13,225.2899932861328,225.28249863400558
2025-01-14,224.6999969482422,225.77910677882755
2025-01-15,228.0,225.7496459579961
2025-01-16,229.41000366210935,228.80397605895996
2025-01-17,237.44000244140625,230.13953366967323
2025-01-21,240.30999755859372,237.43816261289612
2025-01-22,240.91000366210935,239.98618411333516
2025-01-23,240.27999877929688,240.59200138204685
2025-01-24,244.6999969482422,239.85932443117235
2025-01-27,202.1300048828125,244.33085869415027
2025-01-28,207.3600006103516,204.39524862277904
2025-01-29,206.3500061035156,206.98044906504495
2025-01-30,215.66000366210935,208.43374904001027
2025-01-31,221.2700042724609,218.60704058883127
2025-02-03,217.72999572753903,224.2972639298841
2025-02-04,222.42999267578125,220.73446746533406
2025-02-05,232.0,223.88581184361828
2025-02-06,231.3600006103516,233.00678157806396
2025-02-07,224.8699951171875,232.3928538158962
2025-02-10,235.0399932861328,227.29457097630075
2025-02-11,235.0399932861328,234.28971583602197
2025-02-12,236.3500061035156,235.82942721972904
2025-02-13,235.8000030517578,236.21152540683758
2025-02-14,233.0399932861328,236.2903179470577
2025-02-18,228.52999877929688,233.91366323815055
2025-02-19,228.72999572753903,229.25436021537098
2025-02-20,226.7400054931641,229.00558067164636
2025-02-21,218.66000366210935,227.25829644266744
2025-02-24,207.92999267578125,219.4661041037143
2025-02-25,202.5399932861328,208.85187772364588
2025-02-26,212.94000244140625,202.699637703372
2025-02-27,197.8000030517578,212.9207864306154
2025-02-28,199.42999267578125,202.03404995775054
2025-03-03,187.3699951171875,200.8452296297546
2025-03-04,187.47999572753903,192.17440952059405
2025-03-05,191.5800018310547,190.15516907317576
2025-03-06,179.4499969482422,194.31434093466123
2025-03-07,194.9600067138672,183.2729803269649
2025-03-10,184.4499969482422,195.19983104578023
2025-03-11,190.08999633789065,189.12300719635823
2025-03-12,194.22999572753903,191.91690797743288
2025-03-13,191.3600006103516,197.4204575778585
2025-03-14,195.5399932861328,194.77966256278708
2025-03-17,194.5,197.57490239070648
2025-03-18,188.6699981689453,195.98669958114624
2025-03-19,195.57000732421875,190.99133910906494
2025-03-20,190.5399932861328,195.77568132932356
2025-03-21,191.66000366210935,192.46360813992214
2025-03-24,191.25,192.72098011851992
2025-03-25,188.25999450683597,192.38688379526138
2025-03-26,179.27000427246094,189.6289772587916
2025-03-27,171.99000549316406,180.96433350428742
2025-03-28,169.1199951171875,172.9785277992305
2025-03-31,167.42999267578125,169.5801625118911
2025-04-01,168.52000427246094,168.07776885179192
2025-04-02,172.08999633789062,169.6325614877478
2025-04-03,154.00999450683594,172.79030754625637
2025-04-04,146.2899932861328,156.2388099817199
2025-04-07,154.13999938964844,147.773539749247
2025-04-08,156.02999877929688,153.77149037268646
2025-04-09,185.1499938964844,159.32153184938215
2025-04-10,172.3000030517578,184.28039495831402
2025-04-11,181.94000244140625,175.28541622681223
2025-04-14,178.36000061035156,180.08075072773863
2025-04-15,178.9499969482422,181.63907356907475
2025-04-16,174.61000061035156,180.8993183161183
2025-04-17,170.99000549316406,177.08781336100765
2025-04-21,166.2100067138672,174.08757843908825
2025-04-22,169.5800018310547,168.40230204973886
2025-04-23,176.91000366210938,170.77213076209773
2025-04-24,188.1499938964844,178.18327110661266
2025-04-25,192.30999755859372,187.63845051398314
2025-04-28,192.47000122070312,190.1105712639364
2025-04-29,191.1699981689453,189.69800770730035
2025-04-30,192.47000122070312,189.54125121007746
2025-05-01,197.3300018310547,190.96137338635162
2025-05-02,203.63999938964844,196.01102353719853
2025-05-05,200.72000122070312,202.10702031833443
2025-05-06,200.08999633789065,199.87506667576963
2025-05-07,204.80999755859372,199.52036079793655
2025-05-08,207.7700042724609,203.87593096714042
2025-05-09,208.1999969482422,207.39551037971975
2025-05-12,221.5800018310547,207.87983943693234
2025-05-13,232.4199981689453,220.77147041963963
2025-05-14,232.1199951171875,229.97644027250863
2025-05-15,232.63999938964844,229.13500112613838
2025-05-16,228.6100006103516,229.80970961359617
2025-05-19,230.6300048828125,228.04080623713165
2025-05-20,231.67999267578125,229.19608125452214
2025-05-21,229.72999572753903,230.78405154199572
2025-05-22,230.52999877929688,229.80941498131867
2025-05-23,228.72000122070312,230.32979738222275
2025-05-27,235.6499938964844,228.85837388112486
2025-05-28,239.42999267578125,235.61188754836078
2025-05-29,241.97000122070312,239.30462071385045
2025-05-30,242.07000732421875,241.5224987746551
2025-06-02,248.7100067138672,241.53660022611803
2025-06-03,256.8500061035156,247.2433525786255
2025-06-04,261.0799865722656,255.3888106356535
2025-06-05,259.92999267578125,258.9923539496285
2025-06-06,246.92999267578125,258.43953173426416
2025-06-09,244.27999877929688,247.66866841747833
2025-06-10,244.6300048828125,244.51237993124232
2025-06-11,252.91000366210935,245.126957406188
2025-06-12,256.07000732421875,253.49061737662848
2025-06-13,248.6999969482422,256.2520028810104
2025-06-16,252.1000061035156,249.76430716400682
2025-06-17,249.3699951171875,252.4134253220145
2025-06-18,251.25999450683597,250.37748032862146
2025-06-20,249.9900054931641,252.0147681953404
2025-06-23,253.7700042724609,250.5991704109056
2025-06-24,263.7699890136719,253.50592169138233
2025-06-25,264.6499938964844,263.46353741730127
2025-06-26,270.1700134277344,264.02575479695406
2025-06-27,269.3500061035156,268.7032202575756
2025-06-30,275.6499938964844,268.68046875867003
2025-07-01,264.739990234375,274.61974949435717
2025-07-02,269.8999938964844,265.8085306393332
2025-07-03,275.17999267578125,269.50426256955507
2025-07-07,274.17999267578125,275.0849102486645
2025-07-08,271.79998779296875,275.3503373858621
2025-07-09,277.8999938964844,272.8729820723238
2025-07-10,275.3999938964844,278.0875992376132
2025-07-11,274.3800048828125,276.1099149546644
2025-07-14,275.6000061035156,274.95253701275215
2025-07-15,280.94000244140625,275.7990689798571
2025-07-16,280.8099975585937,281.28472178520315
2025-07-17,286.45001220703125,280.9250851597316
2025-07-18,283.3399963378906,285.9753619230178
2025-07-21,288.2099914550781,283.440110653537
2025-07-22,278.5899963378906,287.9673773223567
2025-07-23,283.69000244140625,279.64529367967043
2025-07-24,288.7099914550781,283.62632223670516
2025-07-25,290.17999267578125,289.09053926176057
2025-07-28,294.29998779296875,290.7241963916749
2025-07-29,297.4200134277344,294.38650319217413
2025-07-30,302.6199951171875,297.3178137315863
2025-07-31,293.70001220703125,301.7380487524715
2025-08-01,288.6400146484375,294.3969564965955
2025-08-04,297.7200012207031,289.0074293704529
2025-08-05,292.92999267578125,297.19516046308854
2025-08-06,301.6700134277344,294.7034036729383
2025-08-07,303.760009765625,301.5252489281829
2025-08-08,304.9700012207031,304.3531099796237
2025-08-11,303.8999938964844,305.2074737606017
2025-08-12,312.8299865722656,304.40363141478883
2025-08-13,309.0899963378906,312.5164520606868
2025-08-14,311.2300109863281,309.69796191925707
2025-08-15,306.3399963378906,311.1032907840581
2025-08-18,305.760009765625,307.02753151786965
2025-08-19,294.9100036621094,306.09643803717336
2025-08-20,291.1700134277344,295.99625412144087
2025-08-21,289.6000061035156,291.78316858854305
2025-08-22,294.0,290.12323685795127
2025-08-25,294.2300109863281,294.80444598197937
2025-08-26,298.010009765625,295.3201404501742
2025-08-27,300.25,298.46427512107766
2025-08-28,308.6499938964844,300.0482192784548
2025-08-29,297.3900146484375,308.0288568887754
2025-09-02,298.239990234375,298.303745536512
2025-09-03,302.3900146484375,297.97561829478946
2025-09-04,306.1000061035156,302.6013983542798
2025-09-05,334.8900146484375,306.9917843400435
2025-09-08,345.6499938964844,335.01760536275106
2025-09-09,336.6700134277344,342.81840758555336
2025-09-10,369.5700073242188,334.9942101942688
2025-09-11,359.6300048828125,363.9473155772976
2025-09-12,359.8699951171875,360.4963468478527
2025-09-15,364.0899963378906,359.89573502505664
2025-09-16,360.0,363.1951368451719
2025-09-17,346.1700134277344,362.8083801269531
2025-09-18,345.3500061035156,349.9005214230856
2025-09-19,344.94000244140625,346.9133550085753
2025-09-22,338.7900085449219,346.11307530279737
2025-09-23,338.94000244140625,340.78689923077764
2025-09-24,339.3099975585937,340.3765545900824
2025-09-25,336.1000061035156,340.4408680095366
2025-09-26,334.5299987792969,337.0055031940865
2025-09-29,327.8999938964844,335.2360180733667
2025-09-30,329.9100036621094,328.5084880834802
2025-10-01,333.3900146484375,330.04493918687876
2025-10-02,338.17999267578125,333.3706398448776
2025-10-03,338.3699951171875,338.6673913134873
2025-10-06,335.489990234375,338.71664997792686
2025-10-07,336.4100036621094,335.8202567505068
2025-10-08,345.5,336.3479239123262
2025-10-09,345.0199890136719,344.6871989071369
2025-10-10,324.6300048828125,344.9390459849383
2025-10-13,356.70001220703125,327.6392322992906
2025-10-14,344.1300048828125,355.85558996291
2025-10-15,351.3299865722656,348.6174417548318
2025-10-16,354.1499938964844,353.4783552874578
2025-10-17,349.3299865722656,357.5006230194085
2025-10-20,349.239990234375,353.55341647960813
2025-10-21,342.6600036621094,352.59191824123263
2025-10-22,340.29998779296875,346.0027798103911
2025-10-23,344.2900085449219,342.65903531195363
2025-10-24,354.1300048828125,345.446177666272
2025-10-27,362.0499877929688,355.1856900491839
2025-10-28,372.9700012207031,362.372649873345
2025-10-29,385.9800109863281,370.9363771813114
2025-10-30,376.4700012207031,382.173381888997
2025-10-31,369.6300048828125,375.1736793535638
2025-11-03,362.5499877929688,369.8283339323971
2025-11-04,351.94000244140625,363.3741371294528
2025-11-05,358.9800109863281,353.5881437129865
2025-11-06,355.5899963378906,359.28577234488694
2025-11-07,349.42999267578125,358.1336285257639
2025-11-10,358.3900146484375,352.4288827732453
2025-11-11,351.9599914550781,359.5327806606074
2025-11-12,355.2200012207031,354.5918219547275
2025-11-13,339.9800109863281,356.99110276115607
2025-11-14,342.4599914550781,342.59294167617554
2025-11-17,342.6499938964844,342.61002117021053
2025-11-18,340.5,344.20843186582715
2025-11-19,354.4200134277344,342.8772386312485
2025-11-20,346.82000732421875,353.8415031392742
2025-11-21,340.20001220703125,350.6743172625065
