Date,actual_price,predicted_price
2024-09-27,260.4599914550781,254.50453848737016
2024-09-30,261.6300048828125,261.038749485102
2024-10-01,258.0199890136719,262.28007151982456
2024-10-02,249.0200042724609,258.2634723464289
2024-10-03,240.66000366210935,249.56191303467673
2024-10-04,250.0800018310547,241.3870666590701
2024-10-07,240.8300018310547,250.76802973297345
2024-10-08,244.5,241.7901514269397
2024-10-09,241.0500030517578,244.11744993925095
2024-10-10,238.7700042724609,240.63696041776348
2024-10-11,217.8000030517578,237.9184017470088
2024-10-14,219.16000366210935,217.92234440021275
2024-10-15,219.57000732421875,218.38128177533687
2024-10-16,221.3300018310547,220.3964761473253
2024-10-17,220.88999938964844,221.66928130311317
2024-10-18,220.6999969482422,220.5265368626624
2024-10-21,218.8500061035156,220.11500544164846
2024-10-22,217.97000122070312,218.4261519164847
2024-10-23,213.6499938964844,217.8366121052186
2024-10-24,260.4800109863281,213.4063313613406
2024-10-25,269.19000244140625,261.55421131850017
2024-10-28,262.510009765625,269.7609789029884
2024-10-29,259.5199890136719,262.16518523721606
2024-10-30,257.54998779296875,260.1127765786041
2024-10-31,249.8500061035156,257.60936613993545
2024-11-01,248.97999572753903,249.76215689265698
2024-11-04,242.83999633789065,249.10331915405365
2024-11-05,251.44000244140625,243.3592217176338
2024-11-06,288.5299987792969,251.697688782333
2024-11-07,296.9100036621094,290.74331198828804
2024-11-08,321.2200012207031,298.2685126972865
2024-11-11,350.0,324.84870469280213
2024-11-12,328.489990234375,353.99195551872253
2024-11-13,330.239990234375,330.01915146334795
2024-11-14,311.17999267578125,333.3261797183077
2024-11-15,320.7200012207031,314.11988887542975
2024-11-18,338.739990234375,322.01100829615825
2024-11-19,346.0,340.44241085628164
2024-11-20,342.0299987792969,347.8760106563568
2024-11-21,339.6400146484375,343.34244580634913
2024-11-22,352.5599975585937,340.3518384811323
2024-11-25,338.5899963378906,352.31984712767
2024-11-26,338.2300109863281,339.41247467462745
2024-11-27,332.8900146484375,338.43733724552294
2024-11-29,345.1600036621094,333.3968930431729
2024-12-02,357.0899963378906,346.0082753462193
2024-12-03,351.4200134277344,357.97043948105056
2024-12-04,357.92999267578125,351.3514772484341
2024-12-05,369.489990234375,357.97044248975
2024-12-06,389.2200012207031,369.56817301901174
2024-12-09,389.7900085449219,390.47814673818357
2024-12-10,400.989990234375,390.3781826410486
2024-12-11,424.7699890136719,403.10966242992436
2024-12-12,418.1000061035156,427.8957312884122
2024-12-13,436.2300109863281,420.0509980486531
2024-12-16,463.0199890136719,439.4590647580844
2024-12-17,479.8599853515625,466.37901406901074
2024-12-18,440.1300048828125,482.9521350274299
2024-12-19,436.1700134277344,442.7150303376402
2024-12-20,421.05999755859375,437.8365737522108
2024-12-23,430.6000061035156,424.9181795969416
2024-12-24,462.2799987792969,434.180636337489
2024-12-26,454.1300048828125,465.82592755811856
2024-12-27,431.6600036621094,455.3931721930421
2024-12-30,417.4100036621094,429.95196217279954
2024-12-31,403.8399963378906,415.7743706428555
2025-01-02,379.2799987792969,403.9852873216805
2025-01-03,410.4400024414063,381.2137886938799
2025-01-06,411.0499877929688,409.81308463200554
2025-01-07,394.3599853515625,414.11852697558066
2025-01-08,394.9400024414063,393.2935558452955
2025-01-10,394.739990234375,391.60036950073487
2025-01-13,403.30999755859375,393.0609610567626
2025-01-14,396.3599853515625,402.4091544837647
2025-01-15,428.2200012207031,395.6275426968423
2025-01-16,413.8200073242188,428.30101408266273
2025-01-17,426.5,414.0970512820641
2025-01-21,424.0700073242188,425.7678388059139
2025-01-22,415.1099853515625,423.2094927233848
2025-01-23,412.3800048828125,414.9058351225176
2025-01-24,406.5799865722656,412.3735404049585
2025-01-27,397.1499938964844,406.93322216774686
2025-01-28,398.0899963378906,397.6649068991683
2025-01-29,389.1000061035156,398.62435118660505
2025-01-30,400.2799987792969,389.89118371058794
2025-01-31,404.6000061035156,399.69417601287205
2025-02-03,383.6799926757813,405.1582441891005
2025-02-04,392.2099914550781,383.47266132750525
2025-02-05,378.1700134277344,391.1085587890502
2025-02-06,374.3200073242188,378.80408301816715
2025-02-07,361.6199951171875,373.563746513828
2025-02-10,350.7300109863281,361.27527829516475
2025-02-11,328.5,350.9269373836214
2025-02-12,336.510009765625,329.56339663267136
2025-02-13,355.94000244140625,336.9166166137438
2025-02-14,355.8399963378906,358.287432283767
2025-02-18,354.1099853515625,356.8517422381228
2025-02-19,360.55999755859375,352.9436135351352
2025-02-20,354.3999938964844,358.9293640962387
2025-02-21,337.79998779296875,353.4258025337149
2025-02-24,330.5299987792969,336.6617270284951
2025-02-25,302.79998779296875,329.7342113112991
2025-02-26,290.79998779296875,304.97343455135706
2025-02-27,281.95001220703125,293.0436098587452
2025-02-28,292.9800109863281,285.43366419854283
2025-03-03,284.6499938964844,296.26605287953134
2025-03-04,272.0400085449219,288.5006341943008
2025-03-05,279.1000061035156,273.5394279760221
2025-03-06,263.45001220703125,279.1652178778604
2025-03-07,262.6700134277344,265.3161068290865
2025-03-10,222.1499938964844,262.3698028619601
2025-03-11,230.5800018310547,224.19029952642452
2025-03-12,248.08999633789065,230.17551278865994
2025-03-13,240.67999267578125,250.81654083041943
2025-03-14,249.97999572753903,242.80486968249897
2025-03-17,238.00999450683597,249.46693020028576
2025-03-18,225.30999755859372,235.92748706676778
2025-03-19,235.8600006103516,222.85064912719096
2025-03-20,236.25999450683597,232.9402637513422
2025-03-21,248.7100067138672,235.792043231877
2025-03-24,278.3900146484375,248.30517068068093
2025-03-25,288.1400146484375,279.5784958844888
2025-03-26,272.0599975585937,288.862304714683
2025-03-27,273.1300048828125,272.48099837640615
2025-03-28,263.54998779296875,273.797412257205
2025-03-31,259.1600036621094,264.93267666849715
2025-04-01,268.4599914550781,260.1260060065397
2025-04-02,282.760009765625,269.1006580077337
2025-04-03,267.2799987792969,283.23673663355294
2025-04-04,239.42999267578125,269.00591361211264
2025-04-07,233.2899932861328,240.4322262719652
2025-04-08,221.8600006103516,233.29160628552563
2025-04-09,272.20001220703125,226.17558953041956
2025-04-10,252.3999938964844,273.42884712961677
2025-04-11,252.30999755859372,257.85078269175216
2025-04-14,252.3500061035156,253.2460755996726
2025-04-15,254.1100006103516,251.04937569035425
2025-04-16,241.5500030517578,253.0784124117154
2025-04-17,241.3699951171875,240.51084893821098
2025-04-21,227.5,240.57200398926943
2025-04-22,237.97000122070312,228.16398173570633
2025-04-23,250.7400054931641,237.43853652621874
2025-04-24,259.510009765625,251.06623082398804
2025-04-25,284.95001220703125,260.29395904034027
2025-04-28,285.8800048828125,286.63553853103076
2025-04-29,292.0299987792969,286.43577422137605
2025-04-30,282.1600036621094,294.30041270975926
2025-05-01,280.5199890136719,284.3966357044592
2025-05-02,287.2099914550781,282.027290104008
2025-05-05,280.260009765625,288.13780970078005
2025-05-06,275.3500061035156,281.45450307478313
2025-05-07,276.2200012207031,275.9834818563213
2025-05-08,284.82000732421875,276.7136247203707
2025-05-09,298.260009765625,285.2355943786679
2025-05-12,318.3800048828125,298.71835396121605
2025-05-13,334.07000732421875,320.1315752536466
2025-05-14,347.67999267578125,336.1947504402124
2025-05-15,342.82000732421875,350.86686972580355
2025-05-16,349.9800109863281,345.89224968798226
2025-05-19,342.0899963378906,353.391484679978
2025-05-20,343.82000732421875,344.7677535330695
2025-05-21,334.6199951171875,344.9895582090612
2025-05-22,341.0400085449219,335.8676686534018
2025-05-23,339.3399963378906,341.75419733883245
2025-05-27,362.8900146484375,340.6150180512159
2025-05-28,356.8999938964844,363.9729820044886
2025-05-29,358.42999267578125,357.28869227698306
2025-05-30,346.4599914550781,357.7461921706454
2025-06-02,342.69000244140625,345.5159481460232
2025-06-03,344.2699890136719,342.26720640894564
2025-06-04,332.04998779296875,344.469280131656
2025-06-05,284.70001220703125,332.72175840650016
2025-06-06,295.1400146484375,287.0006953629854
2025-06-09,308.5799865722656,294.2772817255027
2025-06-10,326.0899963378906,311.2088695455059
2025-06-11,326.42999267578125,330.11808986670076
2025-06-12,319.1099853515625,327.4030244310925
2025-06-13,325.3099975585937,317.18091357801313
2025-06-16,329.1300048828125,322.7861774806842
2025-06-17,316.3500061035156,328.83315019405563
2025-06-18,322.04998779296875,315.8134040550176
2025-06-20,322.1600036621094,321.16754341192063
2025-06-23,348.67999267578125,322.340235817097
2025-06-24,340.4700012207031,348.76137869663944
2025-06-25,327.54998779296875,341.02600509485274
2025-06-26,325.7799987792969,326.5108494698834
2025-06-27,323.6300048828125,325.2158087572734
2025-06-30,317.6600036621094,324.1599742623657
2025-07-01,300.7099914550781,318.1188883691284
2025-07-02,315.6499938964844,301.10069253407346
2025-07-03,315.3500061035156,314.9323260177862
2025-07-07,293.94000244140625,316.2245239248259
2025-07-08,297.8099975585937,293.10379884025315
2025-07-09,295.8800048828125,295.3784493752973
2025-07-10,309.8699951171875,295.52954581636004
2025-07-11,313.510009765625,309.3264136417929
2025-07-14,316.8999938964844,313.1584577671456
2025-07-15,310.7799987792969,316.0430697188913
2025-07-16,321.6700134277344,309.83148087039626
2025-07-17,319.4100036621094,321.1699808865669
2025-07-18,329.6499938964844,319.7872670073848
2025-07-21,328.489990234375,330.0318068672059
2025-07-22,332.1099853515625,328.88295138502144
2025-07-23,332.5599975585937,332.3488750042452
2025-07-24,305.29998779296875,333.2340685890303
2025-07-25,316.0599975585937,306.0525188264364
2025-07-28,325.5899963378906,314.75883126429466
2025-07-29,321.20001220703125,326.4116361895176
2025-07-30,319.0400085449219,321.0671075293576
2025-07-31,308.2699890136719,317.72617470083424
2025-08-01,302.6300048828125,306.99278980872987
2025-08-04,309.260009765625,301.8365425673255
2025-08-05,308.7200012207031,309.1033633015759
2025-08-06,319.9100036621094,309.2242662259014
2025-08-07,322.2699890136719,319.9588943272465
2025-08-08,329.6499938964844,322.59550113879595
2025-08-11,339.0299987792969,329.6706642981517
2025-08-12,340.8399963378906,339.6703423620056
2025-08-13,339.3800048828125,341.61654162526247
2025-08-14,335.5799865722656,340.2844671474886
2025-08-15,330.5599975585937,336.49252355977296
2025-08-18,335.1600036621094,331.29397040778707
2025-08-19,329.3099975585937,336.17412080919166
2025-08-20,323.8999938964844,329.9033642546055
2025-08-21,320.1099853515625,323.8611503369975
2025-08-22,340.010009765625,320.5864139994519
2025-08-25,346.6000061035156,340.1443339791731
2025-08-26,351.6700134277344,347.72691161232797
2025-08-27,349.6000061035156,352.4435223838991
2025-08-28,345.9800109863281,350.2133454429895
2025-08-29,333.8699951171875,345.8608982239093
2025-09-02,329.3599853515625,333.82255303452257
2025-09-03,334.0899963378906,329.871893345
2025-09-04,338.5299987792969,334.52482349634374
2025-09-05,350.8399963378906,339.57319932799874
2025-09-08,346.3999938964844,351.27830543060554
2025-09-09,346.9700012207031,346.1660215419033
2025-09-10,347.7900085449219,346.69616378628234
2025-09-11,368.80999755859375,347.68874298383344
2025-09-12,395.9400024414063,369.0930919139719
2025-09-15,410.0400085449219,397.6660492359734
2025-09-16,421.6199951171875,412.06923686441587
2025-09-17,425.8599853515625,425.94681555267016
2025-09-18,416.8500061035156,430.02176949252316
2025-09-19,426.0700073242188,419.8917768685351
2025-09-22,434.2099914550781,428.98213814138586
2025-09-23,425.8500061035156,436.4062473699378
2025-09-24,442.7900085449219,426.96536999751333
2025-09-25,423.3900146484375,444.09284007440874
2025-09-26,440.3999938964844,424.4127292474295
2025-09-29,443.2099914550781,440.08405027827393
2025-09-30,444.7200012207031,443.994798804888
2025-10-01,459.4599914550781,444.5684850497855
2025-10-02,436.0,459.397524104088
2025-10-03,429.8299865722656,435.4202160835266
2025-10-06,453.25,428.3722163298153
2025-10-07,433.0899963378906,453.2757190465927
2025-10-08,438.6900024414063,434.00774190126685
2025-10-09,435.5400085449219,437.43832565981944
2025-10-10,413.489990234375,435.25610771575884
2025-10-13,435.8999938964844,412.5940616056323
2025-10-14,429.239990234375,433.60511143440635
2025-10-15,435.1499938964844,429.67421371425735
2025-10-16,428.75,433.958060862451
2025-10-17,439.30999755859375,427.11309410631657
2025-10-20,447.4299926757813,437.99368181364116
2025-10-21,442.6000061035156,447.7047357430784
2025-10-22,438.9700012207031,442.4659377794851
2025-10-23,448.9800109863281,438.138148471784
2025-10-24,433.7200012207031,447.91022825603613
2025-10-27,452.4200134277344,435.13812353533285
2025-10-28,460.5499877929688,452.69900712126037
2025-10-29,461.510009765625,462.1623998393407
2025-10-30,440.1000061035156,461.9785284093814
2025-10-31,456.55999755859375,439.6283021980671
2025-11-03,468.3699951171875,455.5102795752391
2025-11-04,444.260009765625,468.8090182866581
2025-11-05,462.0700073242188,443.4431559573859
2025-11-06,445.9100036621094,459.85778992186175
2025-11-07,429.5199890136719,445.5056412937811
2025-11-10,445.2300109863281,428.70005341242904
2025-11-11,439.6199951171875,443.8117791266959
2025-11-12,430.6000061035156,440.35898322476714
2025-11-13,401.989990234375,429.1985015908904
2025-11-14,404.3500061035156,400.4023215333873
2025-11-17,408.9200134277344,402.76962215005005
2025-11-18,401.25,410.7488570384703
2025-11-19,403.989990234375,403.1878472864628
2025-11-20,395.2300109863281,403.8775862887851
2025-11-21,391.0899963378906,394.2472609062006
2025-11-24,417.7799987792969,390.4631694554373
2025-11-25,419.3999938964844,417.64052475850804
2025-11-26,426.5799865722656,420.44516812233996
2025-11-28,430.1700134277344,426.85626710260476
2025-12-01,430.1400146484375,431.1793115382534
2025-12-02,429.239990234375,430.3554280044482
2025-12-03,446.739990234375,429.27580881037284
2025-12-04,454.5299987792969,447.3611097939138
2025-12-05,455.0,456.09857713397287
2025-12-08,439.5799865722656,456.2266969680786
2025-12-09,445.1700134277344,439.93128970026737
2025-12-10,451.4500122070313,445.24473373638466
2025-12-11,446.8900146484375,452.62607587775716
2025-12-12,458.9599914550781,447.4888081270037
2025-12-15,475.30999755859375,458.6427148591938
2025-12-16,489.8800048828125,476.17714312108
2025-12-17,467.260009765625,491.2102001608873
2025-12-18,483.3699951171875,467.18812667815655
2025-12-19,481.2000122070313,483.38042473424866
2025-12-22,488.7300109863281,482.2940491000191
2025-12-23,485.55999755859375,489.1748349230147
2025-12-24,485.3999938964844,486.24794013154315
2025-12-26,475.1900024414063,485.61970421991646
2025-12-29,459.6400146484375,475.10151972963655
2025-12-30,454.4299926757813,459.77387482592894
2025-12-31,449.7200012207031,454.8417561500465
2026-01-02,438.0700073242188,450.9034596713718
2026-01-05,451.6700134277344,438.17701023161504
2026-01-06,432.9599914550781,451.42734184855
2026-01-07,431.4100036621094,433.26058471086435
2026-01-08,435.7999877929688,430.1695069434245
2026-01-09,445.010009765625,435.4042739263751
2026-01-12,448.9599914550781,444.97690698551014
2026-01-13,447.2000122070313,448.83630626913873
2026-01-14,439.2000122070313,446.9568634920507
2026-01-15,438.5700073242188,438.9027307427751
2026-01-16,437.5,438.647959218135
